#  b = [b0:  0.02868000, b1:  0.00080000, b2: -0.02788000]
#  a = [a0:  1.00000000, a1: -2.00000000, a2:  1.00000000]
#  index      real(x)      imag(x)      real(y)      imag(y)        error
     374  -0.99128640   0.13172427  -0.99161917   0.12919515  -0.00255092
     375  -0.52478325  -0.85123593  -0.98766136   0.15660469   1.17558789
     376   0.56297714  -0.82647246  -0.99322116   0.11624002   2.28528333
     377   0.98426497   0.17669873  -0.99995762   0.00920346  -2.95475769
     378   0.24034463   0.97068763  -0.99984527   0.01759120  -1.79592502
     379  -0.78810436   0.61554170  -0.98971117   0.14307974  -0.51950061
     380  -0.88356709  -0.46830457  -0.97936571   0.20209596   0.69086856
     381   0.06696856  -0.99775511  -0.98124778   0.19275069   1.83177960
     382   0.93822443  -0.34602731  -0.99318027   0.11658859   2.90511346
     383   0.69877654   0.71534002  -0.99966800  -0.02576671  -2.37025166
     384  -0.36790806   0.92986214  -0.99866515  -0.05165217  -1.24571323
     385  -0.99904996   0.04358014  -0.99915791   0.04102953  -0.00255290
     386  -0.44748065  -0.89429361  -0.99763888   0.06867784   1.17558205
     387   0.63383228  -0.77347052  -0.99960840   0.02798350   2.28528142
     388   0.96479183   0.26301473  -0.99685609  -0.07923333  -2.95476341
     389   0.15359618   0.98813373  -0.99748570  -0.07086849  -1.79593086
     390  -0.83943212   0.54346454  -0.99848479   0.05502843  -0.51950264
     391  -0.83871055  -0.54457742  -0.99339646   0.11473193   0.69087034
     392   0.15490666  -0.98792911  -0.99444544   0.10525309   1.83177769
     393   0.96513981  -0.26173484  -0.99959850   0.02833431   2.90511155
     394   0.63280582   0.77431053  -0.99347651  -0.11403717  -2.37025356
     395  -0.44866639   0.89369929  -0.99018979  -0.13972886  -1.24571133
     396  -0.99899125  -0.04490519  -0.99887329  -0.04745736  -0.00255488
     397  -0.36667442  -0.93034935  -0.99980438  -0.01977919   1.17558396
     398   0.69972473  -0.71441257  -0.99816847  -0.06049594   2.28527546
     399   0.93776464   0.34727144  -0.98595101  -0.16703461  -2.95475411
     400   0.06564513   0.99784303  -0.98731810  -0.15875439  -1.79591763
     401  -0.88418746   0.46713224  -0.99944067  -0.03344231  -0.51949310
     402  -0.78728724  -0.61658645  -0.99964929   0.02648107   0.69088364
     403   0.24163188  -0.97036797  -0.99985641   0.01694661   1.83179092
     404   0.98449850  -0.17539309  -0.99819100  -0.06012278   2.90512848
     405   0.56188047   0.82721841  -0.97950834  -0.20140351  -2.37024426
     406  -0.52591181   0.85053909  -0.97396541  -0.22669671  -1.24569428
     407  -0.99111080  -0.13303894  -0.99076951  -0.13555753  -0.00254162
     408  -0.28299728  -0.95912069  -0.99414289  -0.10807378   1.17559338
     409   0.76013857  -0.64976096  -0.98891610  -0.14847524   2.28529644
     410   0.90339512   0.42880911  -0.96732700  -0.25353205  -2.95474839
     411  -0.02281990   0.99973959  -0.96942061  -0.24540508  -1.79591191
     412  -0.92201990   0.38714248  -0.99257195  -0.12165884  -0.51949131
     413  -0.72969967  -0.68376780  -0.99807686  -0.06198849   0.69088542
     414   0.32646522  -0.94520921  -0.99744034  -0.07150393   1.83179271
     415   0.99614888  -0.08767806  -0.98896873  -0.14812440   2.90513039
     416   0.48655576   0.87364954  -0.95787263  -0.28719327  -2.37023473
     417  -0.59903949   0.80071944  -0.95010978  -0.31191567  -1.24570394
     418  -0.97547030  -0.22013104  -0.97490555  -0.22261897  -0.00255123
     419  -0.19710435  -0.98038250  -0.98069549  -0.19554107   1.17558372
     420   0.81460083  -0.58002198  -0.97191650  -0.23532595   2.28528309
     421   0.86195230   0.50698936  -0.94112492  -0.33805901  -2.95475793
     422  -0.11110626   0.99380851  -0.94392633  -0.33015618  -1.79592919
     423  -0.95263326   0.30412149  -0.97792971  -0.20893405  -0.51950091
     424  -0.66639882  -0.74559546  -0.98868787  -0.14998780   0.69087201
     425   0.40874243  -0.91264975  -0.98721254  -0.15940970   1.83177936
     426   0.99999976   0.00072346  -0.97199905  -0.23498484   2.90511322
     427   0.40742147   0.91324025  -0.92872882  -0.37075970  -2.37025213
     428  -0.66747695   0.74463046  -0.91881502  -0.39468837  -1.24570966
     429  -0.95219219  -0.30549958  -0.95140910  -0.30792972  -0.00255320
     430  -0.10966817  -0.99396825  -0.95957118  -0.28146604   1.17558551
     431   0.86268497  -0.50574166  -0.94730848  -0.32032275   2.28528118
     432   0.81376070   0.58120006  -0.90755576  -0.41993162  -2.95476007
     433  -0.19852269   0.98009628  -0.91104639  -0.41230386  -1.79592741
     434  -0.97578782   0.21871936  -0.95563012  -0.29456937  -0.51950675
     435  -0.59788030  -0.80158538  -0.97155809  -0.23680130   0.69087005
     436   0.48781934  -0.87294459  -0.96925563  -0.24605589   1.83177733
     437   0.99602097   0.08911932  -0.94742203  -0.31998664   2.90511489
     438   0.32509723   0.94568062  -0.89231575  -0.45141184  -2.37025785
     439  -0.73068827   0.68271124  -0.88032717  -0.47436705  -1.24571168
     440  -0.92145878  -0.38847616  -0.92046314  -0.39082941  -0.00255522
     441  -0.02137333  -0.99977154  -0.93093270  -0.36519083   1.17558360
     442   0.90401465  -0.42750153  -0.91528302  -0.40281141   2.28527904
     443   0.75919765   0.65086019  -0.86688423  -0.49850953  -2.95475435
     444  -0.28438476   0.95871025  -0.87103730  -0.49121687  -1.79591787
     445  -0.99130225   0.13160473  -0.92585009  -0.37789097  -0.51950496
     446  -0.52468061  -0.85129917  -0.94682229  -0.32175702   0.69087183
     447   0.56307679  -0.82640457  -0.94371074  -0.33077183   1.83177912
     448   0.98424369   0.17681740  -0.91542894  -0.40247968   2.90512061
     449   0.24022758   0.97071660  -0.84892124  -0.52851939  -2.37025213
     450  -0.78817856   0.61544663  -0.83494210  -0.55033779  -1.24572134
     451  -0.88351065  -0.46841112  -0.88230455  -0.47067899  -0.00256864
     452   0.06708886  -0.99774700  -0.89499986  -0.44606644   1.17557013
     453   0.93826616  -0.34591419  -0.87608165  -0.48216274   2.28525805
     454   0.69869030   0.71542424  -0.81940430  -0.57321602  -2.95478678
     455  -0.36802018   0.92981780  -0.82418382  -0.56632233  -1.79595423
     456  -0.99905521   0.04345968  -0.88880384  -0.45828784  -0.51954120
     457  -0.44737279  -0.89434755  -0.91465807  -0.40422848   0.69083560
     458   0.63392556  -0.77339405  -0.91076308  -0.41292936   1.83174670
     459   0.96476012   0.26313108  -0.87625080  -0.48185524   2.90508819
     460   0.15347703   0.98815221  -0.79885554  -0.60152292  -2.37028837
     461  -0.83949763   0.54336333  -0.78300172  -0.62201959  -1.24575758
     462  -0.83864492  -0.54467857  -0.83722109  -0.54686457  -0.00260881
     463   0.15502578  -0.98791045  -0.85204339  -0.52347124   1.17552996
     464   0.96517140  -0.26161847  -0.83001554  -0.55774027   2.28523326
     465   0.63271248   0.77438682  -0.76551872  -0.64341360  -2.95479655
     466  -0.44877416   0.89364523  -0.77089143  -0.63696653  -1.79596007
     467  -0.99898583  -0.04502565  -0.84480917  -0.53506774  -0.51954705
     468  -0.36656225  -0.93039352  -0.87533939  -0.48350900   0.69082594
     469   0.69981086  -0.71432817  -0.87068856  -0.49183476   1.83173323
     470   0.93772280   0.34738451  -0.83021760  -0.55743945   2.90507460
     471   0.06552481   0.99785095  -0.74255043  -0.66979015  -2.37029433
     472  -0.88424379   0.46702564  -0.72494668  -0.68880504  -1.24576342
     473  -0.78721285  -0.61668140  -0.78559548  -0.61874050  -0.00261838
     474   0.24174888  -0.97033882  -0.80242783  -0.59674919   1.17552042
     475   0.98451960  -0.17527439  -0.77745420  -0.62893957   2.28521967
     476   0.56178069   0.82728618  -0.70563537  -0.70857513  -2.95480990
     477  -0.52601439   0.85047567  -0.71155441  -0.70263100  -1.79597723
     478  -0.99109477  -0.13315845  -0.79419440  -0.60766375  -0.51956052
     479  -0.28288162  -0.95915484  -0.82916349  -0.55900615   0.69081253
     480   0.76021695  -0.64966929  -0.82379693  -0.56688499   1.83172357
     481   0.90334338   0.42891803  -0.77768445  -0.62865484   2.90506506
     482  -0.02294045   0.99973685  -0.68042225  -0.73282027  -2.37031150
     483  -0.92206657   0.38703129  -0.66121191  -0.75019920  -1.24577308
     484  -0.72961724  -0.68385577  -0.72781754  -0.68577087  -0.00262803
     485   0.32657918  -0.94516987  -0.74652821  -0.66535378   1.17551076
     486   0.99615943  -0.08755794  -0.71880645  -0.69521028   2.28521013
     487   0.48645040   0.87370819  -0.64023429  -0.76817971  -2.95481181
     488  -0.59913605   0.80064720  -0.64664686  -0.76278949  -1.79599071
     489  -0.97544378  -0.22024865  -0.73736209  -0.67549771  -0.51957017
     490  -0.19698614  -0.98040628  -0.77649599  -0.63012218   0.69080287
     491   0.81467074  -0.57992375  -0.77045387  -0.63749576   1.83171403
     492   0.86189115   0.50709331  -0.71905833  -0.69494975   2.90505171
     493  -0.11122609   0.99379516  -0.61297661  -0.79010105  -2.37031341
     494  -0.95266992   0.30400664  -0.59228981  -0.80572504  -1.24579406
     495  -0.66630894  -0.74567580  -0.66433978  -0.74743068  -0.00263766
     496   0.40885249  -0.91260046  -0.68477672  -0.72875297   1.17549360
     497   0.99999964   0.00084404  -0.65452659  -0.75603896   2.28519678
     498   0.40731135   0.91328937  -0.56980759  -0.82177812  -2.95482922
     499  -0.66756672   0.74454999  -0.57668412  -0.81696725  -1.79599273
     500  -0.95215535  -0.30561438  -0.67474961  -0.73804671  -0.51958734
     501  -0.10954832  -0.99398148  -0.71774745  -0.69630355   0.69079328
     502   0.86274594  -0.50563765  -0.71107447  -0.70311671   1.83170068
     503   0.81369060   0.58129817  -0.65480340  -0.75579923   2.90504193
     504  -0.19864087   0.98007232  -0.54071844  -0.84120363  -2.37033081
     505  -0.97581416   0.21860170  -0.51874429  -0.85492945  -1.24579608
     506  -0.59778363  -0.80165750  -0.59565938  -0.80323714  -0.00264719
     507   0.48792461  -0.87288576  -0.61767352  -0.78643459   1.17549157
     508   0.99601018   0.08923942  -0.58512354  -0.81094414   2.28518701
     509   0.32498321   0.94571978  -0.49493107  -0.86893225  -2.95483112
     510  -0.73077059   0.68262315  -0.50219274  -0.86475575  -1.79600990
     511  -0.92141193  -0.38858727  -0.60686409  -0.79480559  -0.51958936
     512  -0.02125278  -0.99977416  -0.65337801  -0.75703186   0.69078362
     513   0.90406615  -0.42739251  -0.64612877  -0.76322842   1.83169103
     514   0.75911915   0.65095168  -0.58542049  -0.81072980   2.90503240
     515  -0.28450036   0.95867592  -0.46423855  -0.88571018  -2.37033272
     516  -0.99131811   0.13148521  -0.44113022  -0.89744312  -1.24580574
     517  -0.52457792  -0.85136241  -0.52230763  -0.85275716  -0.00266448
     518   0.56317645  -0.82633668  -0.54572755  -0.83796263   1.17548192
     519   0.98422235   0.17693608  -0.51114476  -0.85949463   2.28518510
     520   0.24011053   0.97074556  -0.41615838  -0.90929216  -2.95485592
     521  -0.78825277   0.61535162  -0.42379546  -0.90575790  -1.79599655
     522  -0.88345414  -0.46851763  -0.53423977  -0.84533298  -0.51957607
     523   0.06720917  -0.99773890  -0.58391643  -0.81181377   0.69080448
     524   0.93830788  -0.34580106  -0.57614797  -0.81734544   1.83171189
     525   0.69860405   0.71550852  -0.51147914  -0.85929567   2.90505338
     526  -0.36813229   0.92977339  -0.38413775  -0.92327577  -2.37031937
     527  -0.99906039   0.04333922  -0.36008996  -0.93291759  -1.24578476
     528  -0.44726497  -0.89440149  -0.44490582  -0.89557737  -0.00263596
     529   0.63401878  -0.77331764  -0.46953478  -0.88291395   1.17550278
     530   0.96472836   0.26324740  -0.43318436  -0.90130532   2.28520608
     531   0.15335788   0.98817074  -0.33417583  -0.94251072  -2.95482731
     532  -0.83956313   0.54326206  -0.34208101  -0.93967044  -1.79598343
     533  -0.83857924  -0.54477966  -0.45742020  -0.88925070  -0.51957804
     534   0.15514490  -0.98789173  -0.50985897  -0.86025804   0.69079494
     535   0.96520293  -0.26150209  -0.50163841  -0.86507738   1.83170986
     536   0.63261908   0.77446312  -0.43352127  -0.90114331   2.90505886
     537  -0.44888189   0.89359111  -0.30101565  -0.95361918  -2.37032151
     538  -0.99898040  -0.04514610  -0.27620965  -0.96109742  -1.24578679
     539  -0.36645007  -0.93043774  -0.36398724  -0.93140393  -0.00264558
     540   0.69989699  -0.71424377  -0.38963932  -0.92096752   1.17549324
     541   0.93768090   0.34749758  -0.35180527  -0.93607318   2.28519630
     542   0.06540449   0.99785882  -0.24955632  -0.96836030  -2.95482183
     543  -0.88430011   0.46691900  -0.25766686  -0.96623379  -1.79599297
     544  -0.78713852  -0.61677629  -0.37701902  -0.92620552  -0.51958007
     545   0.24186589  -0.97030967  -0.43181545  -0.90196198   0.69079292
     546   0.98454076  -0.17515567  -0.42320108  -0.90603578   1.83170784
     547   0.56168097   0.82735389  -0.35215518  -0.93594164   2.90504932
     548  -0.52611691   0.85041225  -0.21553656  -0.97649574  -2.37032342
     549  -0.99107867  -0.13327795  -0.19016661  -0.98175186  -1.24578881
     550  -0.28276598  -0.95918894  -0.28022549  -0.95993423  -0.00264758
     551   0.76029527  -0.64957768  -0.30669972  -0.95180631   1.17549121
     552   0.90329170   0.42902696  -0.26767844  -0.96350831   2.28519440
     553  -0.02306099   0.99973404  -0.16297558  -0.98663008  -2.95482373
     554  -0.92211324   0.38692012  -0.17124236  -0.98522896  -1.79599500
     555  -0.72953475  -0.68394375  -0.29365849  -0.95591038  -0.51958960
     556   0.32669315  -0.94513047  -0.35039797  -0.93660092   0.69079858
     557   0.99616998  -0.08743783  -0.34145004  -0.93989992   1.83170593
     558   0.48634505   0.87376684  -0.26803127  -0.96341020   2.90503979
     559  -0.59923261   0.80057496  -0.12836984  -0.99172634  -2.37032557
     560  -0.97541720  -0.22036627  -0.10263456  -0.99471915  -1.24579072
     561  -0.19686793  -0.98043001  -0.19426955  -0.98094821  -0.00264955
     562   0.81474066  -0.57982552  -0.22136609  -0.97519076   1.17549694
     563   0.86183000   0.50719720  -0.18145567  -0.98339915   2.28519249
     564  -0.11134592   0.99378169  -0.07511114  -0.99717516  -2.95483351
     565  -0.95270658   0.30389178  -0.08348463  -0.99650908  -1.79598939
     566  -0.66621900  -0.74575615  -0.20801313  -0.97812605  -0.51958400
     567   0.40896252  -0.91255116  -0.26622999  -0.96390951   0.69079661
     568   0.99999952   0.00096462  -0.25702545  -0.96640462   1.83170390
     569   0.40720123   0.91333848  -0.18182330  -0.98333120   2.90504527
     570  -0.66765648   0.74446946  -0.04019797  -0.99919176  -2.37032747
     571  -0.95211852  -0.30572921  -0.01429889  -0.99989778  -1.24579275
     572  -0.10942847  -0.99399465  -0.10680007  -0.99428052  -0.00264389
     573   0.86280692  -0.50553358  -0.13429190  -0.99094182   1.17549491
     574   0.81362051   0.58139628  -0.09381211  -0.99558991   2.28519034
     575  -0.19875903   0.98004842   0.01333389  -0.99991113  -2.95483541
     576  -0.97584051   0.21848404   0.00492667  -0.99998784  -1.79598367
     577  -0.59768701  -0.80172956  -0.12076204  -0.99268150  -0.51955551
     578   0.48802984  -0.87282693  -0.17999995  -0.98366660   0.69081753
     579   0.99599946   0.08935951  -0.17061844  -0.98533720   1.83173239
     580   0.32486916   0.94575900  -0.09421468  -0.99555188   2.90507388
     581  -0.73085290   0.68253505   0.04825816  -0.99883491  -2.37029886
     582  -0.92136508  -0.38869837   0.07412592  -0.99724889  -1.24577188
     583  -0.02113223  -0.99977666  -0.01851738  -0.99982852  -0.00261536
     584   0.90411770  -0.42728350  -0.04619669  -0.99893236   1.17552340
     585   0.75904065   0.65104324  -0.00547977  -0.99998498   2.28523421
     586  -0.28461596   0.95864165   0.10164416  -0.99482083  -2.95480680
     587  -0.99133396   0.13136567   0.09329181  -0.99563879  -1.79597044
     588  -0.52447528  -0.85142565  -0.03254315  -0.99947035  -0.51954985
     589   0.56327605  -0.82626873  -0.09235363  -0.99572629   0.69083083
     590   0.98420101   0.17705475  -0.08285359  -0.99656171   1.83173811
     591   0.23999348   0.97077447  -0.00584598  -0.99998289   2.90507960
     592  -0.78832692   0.61525655   0.13635936  -0.99065942  -2.37029314
     593  -0.88339764  -0.46862417   0.16198568  -0.98679310  -1.24576616
     594   0.06732947  -0.99773079   0.06993304  -0.99755168  -0.00260973
     595   0.93834955  -0.34568793   0.04228286  -0.99910569   1.17552900
     596   0.69851774   0.71559274   0.08294105  -0.99655443   2.28523231
     597  -0.36824441   0.92972904   0.18917409  -0.98194355  -2.95479369
     598  -0.99906564   0.04321875   0.18092673  -0.98349661  -1.79595721
     599  -0.44715711  -0.89445543   0.05593813  -0.99843425  -0.51955175
     600   0.63411206  -0.77324116  -0.00397680  -0.99999207   0.69083643
     601   0.96469659   0.26336372   0.00555990  -0.99998456   1.83174384
     602   0.15323873   0.98818922   0.08256088  -0.99658602   2.90509272
     603  -0.83962864   0.54316086   0.22338563  -0.97473013  -2.37028003
     604  -0.83851349  -0.54488081   0.24856992  -0.96861398  -1.24575281
     605   0.15526401  -0.98787302   0.15783598  -0.98746532  -0.00260409
     606   0.96523446  -0.26138571   0.13043138  -0.99145734   1.17553473
     607   0.63252568   0.77453935   0.17070492  -0.98532218   2.28523779
     608  -0.44898963   0.89353698   0.27523062  -0.96137822  -2.95478797
